is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"CHOI, JUN",DEM,D,H2NJ07168,C00496141,2016,NJ,H,06,,1000.00,1000.00,3550.00,0.00,50227.36,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BOXER, BARBARA",DEM,D,S2CA00286,C00279315,2016,CA,S,,3,12722.00,9.00,69159.00,0.00,98497.00,2015-06-30,,,
False,2016,False,,,"WHITWELL, ROBERT QUENTIN JR",REP,R,H6MS01222,C00573428,2015,MS,H,01,,206140.27,152420.27,204843.22,0.00,1247.05,2015-06-30,9795.09,9795.09,0.00
True,2016,False,,,"WESTMORELAND, LYNN A.",REP,R,H4GA08067,C00387126,2016,GA,H,03,,256627.47,107970.00,187845.83,0.00,481812.81,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DONOVAN, DAN",REP,R,H6NY11174,C00571869,2015,NY,H,11,,957791.63,623467.08,630070.12,0.00,327721.51,2015-06-30,41000.00,1000.00,40000.00
False,2016,False,,,"SANCHEZ, LORETTA",DEM,D,S6CA00691,,2016,CA,S,00,3,1138535.00,619621.00,45249.00,7990.00,1093285.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MULLIKIN, TONY",NNE,,P60005220,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BICKELMEYER, MICHAEL",REP,R,S6OH00221,,2016,OH,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GALLEGO, PETE",DEM,D,H2TX23124,C00575043,2016,TX,H,23,,241604.01,141510.40,96294.13,0.00,0.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"LIPINSKI, DANIEL WILLIAM WILLIAM",DEM,D,H4IL03077,C00405431,2016,IL,H,03,,175714.45,40134.25,166808.10,0.00,1056576.30,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"GRAHAM, LINDSEY O",REP,R,P60007697,,2016,US,P,00,,3709552.93,2147751.15,1126733.82,0.00,2582819.11,2015-06-30,37500.00,37500.00,0.00
False,2016,False,,,"LAWRENCE, NATHAN MARTIN",DEM,D,H4NY05098,C00561126,2016,NY,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHEHADE, PAUL",IND,,P20002580,C00494963,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SABLAN, GREGORIO KILILI CAMACHO",IND,,H8MP00041,C00469882,2016,MP,H,00,,6.15,0.00,4373.67,0.00,65166.55,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"VERNON, MONICA W",DEM,D,H4IA01077,C00571562,2016,IA,H,01,,500674.71,339374.71,76830.02,125800.00,423844.69,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ROUZER, DAVID CHESTON MR.",REP,R,H2NC07096,C00501643,2016,NC,H,07,,394678.66,168746.67,208791.35,0.00,250615.64,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"NORRIS, CHARLES H",DEM,D,H6CO06017,C00570754,2016,CO,H,01,,25.00,25.00,87.11,3500.00,3408.24,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BROWNLEY, JULIA",DEM,D,H2CA00120,C00513077,2016,CA,H,26,,770916.33,468445.38,159728.67,0.00,886567.49,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"O'MALLEY, MARTIN JOSEPH",DEM,D,P60007671,C00578658,2016,US,P,00,,2006904.68,1978648.84,692768.66,141560.23,1314136.02,2015-06-30,135500.00,135500.00,0.00
False,2016,False,,,"MACE, RAYMOND MR.",IND,,P60007036,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LARSON, JOHN B",DEM,D,H8CT01046,C00330142,2016,CT,H,01,,328552.93,118480.83,358527.98,10439.90,394096.68,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"VAUGHN, CORROGAN R",REP,R,P80004237,C00434522,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"NORTON, ELEANOR HOLMES",DEM,D,H0DC00058,C00244335,2016,DC,H,00,,31100.00,10850.00,89272.25,0.00,162503.88,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SPEARS, ALAN ERROL ESQ.",AIP,,P60005790,C00575969,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHABAN, JOHN T",REP,R,H4CT04114,C00550087,2016,CT,H,04,,0.88,0.00,257.48,0.00,7796.58,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MENIER, THOMAS KENT SR",IND,,P60005444,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"UPTON, FREDERICK STEPHEN",REP,R,H6MI04113,C00200584,2016,MI,H,06,,955911.93,235666.00,328409.89,0.00,682424.29,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HUCKABEE, MIKE",REP,R,P80003478,C00431809,2016,US,P,00,,2004462.73,1986860.63,1118991.72,11334.25,885471.01,2015-06-30,110948.45,0.00,110948.45
True,2016,False,,,"GREEN, ALEXANDER",DEM,D,H4TX09095,C00396028,2016,TX,H,09,,107906.03,88706.03,95976.85,61398.34,226662.10,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STORY, RICKEY JOE",REP,R,P20003653,C00503771,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EALY, LARRY ELLIS",DEM,D,P60007093,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BRIGGS, BRIAN JAMES",IND,,P60009644,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ROSS, DENNIS ALAN",REP,R,H0FL12101,C00459461,2016,FL,H,15,,326942.69,44820.00,149334.07,0.00,192951.68,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SWINTON, JONATHAN JEFFREY",DEM,D,S6UT00238,,2016,UT,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CAFFREY, ANDREW AUGUSTINE IV",DEM,D,P60005683,C00571307,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"JOLLY, DAVID W.",REP,R,H4FL13101,C00551572,2016,FL,H,13,,500552.69,259723.00,291542.30,11325.15,455349.48,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BRANNAN, CHARLES GORDON",NNE,,P80005341,C00516690,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ELLISON, ALLEN L",DEM,D,H4FL17037,C00562421,2016,FL,H,17,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARTINEZ, SHAWNA JOY",IND,,P60004843,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MCCOLLUM, BETTY",DFL,D,H0MN04049,C00354688,2016,MN,H,04,,185973.14,73841.00,148657.36,0.00,208478.74,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CASTILLO, CHRISTOPHER",REP,R,H6CA44129,,2016,CA,H,44,,5050.00,5000.00,5000.00,0.00,50.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"RUBIO, MARCO",REP,R,S0FL00338,C00458844,2016,FL,S,,3,0.00,0.00,0.00,0.00,3338454.00,2014-12-31,324.38,324.38,0.00
False,2016,False,,,"VIVONI, MIGUEL HERNANDEZ",OTH,,H4PR00095,C00567735,2016,PR,H,00,,16250.00,16250.00,17155.97,0.00,3896.68,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SCHROEDER, WILL DR",DEM,D,P60007390,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"RIBBLE, REID J. REP.",REP,R,H0WI08075,C00463620,2016,WI,H,08,,315318.82,88629.00,237323.06,0.00,881481.61,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BLACK, DIANE L MRS.",REP,R,H0TN06257,C00472878,2016,TN,H,06,,264566.60,40335.00,138026.88,0.00,1193355.29,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ROGERS, HAROLD DALLAS",REP,R,H0KY05015,C00116632,2016,KY,H,05,,263345.15,115830.00,214437.99,0.00,1177878.08,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DIETRICH, GEORGE WAYNE II",DEM,D,P60009057,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ZELDIN, LEE M",REP,R,H8NY01148,C00552547,2016,NY,H,01,,1025286.93,665316.65,233617.23,34965.76,838478.16,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BAILEY, GEORGE BRENT JR",REP,R,P80003957,C00560250,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ADAMS, JACK LYNN",REP,R,P60009008,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FREEMAN, MARC BENJAMIN",REP,R,H6FL22081,C00581033,2016,FL,H,22,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LOPEZ, AURORA",REP,R,P20003612,C00503029,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LAMBORN, DOUGLAS L",REP,R,H6CO05159,C00420745,2016,CO,H,05,,151990.00,34230.00,35756.43,0.00,182878.38,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PENA-MELNYK, JOSELINE A.",DEM,D,H6MD04217,,2016,MD,H,04,,223010.05,190877.99,30396.43,0.00,192613.62,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LAW, ALEXANDER",DEM,D,H6NJ01188,C00569335,2016,NJ,H,01,,6528.74,2928.74,7241.54,3600.00,784.16,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JONES, KELBY ANDREW MR.",DEM,D,P60008737,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MOONEY, ALEXANDER XAVIER",REP,R,H4WV02080,C00506774,2016,WV,H,02,,375991.74,251969.63,155782.83,25934.00,223895.06,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MCCUBBINS, LIMBERBUTT",DEM,D,P60007366,C00577486,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WILDES, MICHAEL",DEM,D,H4NJ09095,C00404335,2016,NJ,H,09,,11845.81,7500.00,1154.00,0.00,725601.17,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MCDOWELL, EDDIE",REP,R,P40000820,C00564096,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SHUSTER, WILLIAM MR.",REP,R,H2PA09035,C00364935,2016,PA,H,09,,1040271.14,416760.00,332944.37,0.00,1122624.39,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"TIPTON, SCOTT R.",REP,R,H6CO03139,C00470757,2016,CO,H,03,,334035.96,181490.00,90613.46,0.00,418873.02,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HIMES, JIM",DEM,D,H8CT04172,C00434191,2016,CT,H,04,,401950.71,145376.00,198343.83,0.00,1249020.17,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SCURRY-SMITH, GLOREATHA (GLO)",FL,,H6FL05169,,2016,FL,H,05,,1975.00,1950.00,401.44,1175.88,1573.56,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HOLT, MICHAEL MCGREGOR MR",UN,,P60007812,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TRUITT, PAUL EDWARD DVM",IND,,P60007820,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TOOMEY, PATRICK JOSEPH",REP,R,S4PA00121,C00461046,2016,PA,S,,3,4308362.00,4054431.00,1816537.00,0.00,8316377.00,2015-06-30,9289.51,9289.51,0.00
False,2016,False,,,"POWELL, SAMUEL LYNDELL",IND,,P80005010,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KRAUSE, ROBERT ALLEN",DEM,D,S0IA00101,C00461178,2016,IA,S,00,3,0.00,2839.40,0.00,15000.00,422.22,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"PAUL, RAND",REP,R,S0KY00156,C00496075,2016,KY,S,,3,956402.00,619296.00,2306271.00,0.00,1551071.00,2015-06-30,502.38,502.38,0.00
False,2016,False,,,"SWAIM, JASON ALAN",IND,,S6CA00592,,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FOX, CHERUNDA LYNN",REP,R,P60005303,C00563536,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WHITE, JAMES LLOYD",DEM,D,H6MO04216,C00571877,2016,MO,H,04,,8898.60,3500.00,6276.95,5000.00,2621.65,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"KELLY, GEORGE J JR J. JR.",REP,R,H0PA03271,C00474189,2016,PA,H,03,,434263.17,186335.00,179616.39,277995.00,393037.65,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SMITH, JEFFREY LYNN",REP,R,P60007564,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"STEFANIK, ELISE M.",REP,R,H4NY21079,C00547893,2016,NY,H,21,,744888.27,240334.84,158571.55,35000.00,608874.43,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MACKIMZEY, DEBORAH MAE",IND,,P60005386,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LEWIS JR, JULIAN BISHOP",IND,,P60005717,C00571489,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BISHOP, ROBERT",REP,R,H2UT01094,C00374231,2016,UT,H,01,,332950.00,158950.00,118109.27,45859.20,260621.74,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MILLARD, CARL ANDREW",DEM,D,H6NC10158,C00573592,2016,NC,H,10,,57008.08,57008.08,37177.45,0.00,19830.63,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"TSONGAS, NICOLA S",DEM,D,H8MA05143,C00433136,2016,MA,H,03,,324313.67,246573.67,246890.89,0.00,478760.51,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ADAMS, SANDY",REP,R,H0FL24049,C00463877,2016,FL,H,06,,109628.76,18585.00,80020.00,109428.60,123585.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"EURTON, JOHN PAUL",NPA,,P60008596,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PARRA, DANIEL",DEM,D,H6CA21192,C00575399,2016,CA,H,21,,24638.90,24034.33,15960.09,4071.12,8678.81,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"GRAYSON, ALAN MARK",DEM,D,S6FL00376,C00424713,2016,FL,S,00,3,453917.83,366916.94,428194.77,2401501.32,71055.66,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BRADY, ROBERT A",DEM,D,H8PA01153,C00333740,2016,PA,H,01,,230604.45,113850.00,134847.02,0.00,645230.60,2015-06-30,190.09,190.09,0.00
False,2016,False,,,"MYERS, HILARY HELEN",NPA,,P60008166,C00579631,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHAHMORADI, ANTHONY AHMED",IND,,P60006301,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOUSE, PHILLIP MARCEL",DEM,D,S6CA00576,,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"UNDEN, COLTON",IND,,P60008604,C00580605,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WYDEN, RONALD L",DEM,D,S6OR00110,C00308676,2016,OR,S,,3,3132372.00,2931687.00,649840.00,0.00,4816557.00,2015-06-30,,,
True,2016,False,,,"MCCAIN, JOHN S",REP,R,S6AZ00019,C00540310,2016,AZ,S,,3,3572777.00,3341978.00,1049474.00,0.00,4542479.00,2015-06-30,,,
False,2016,False,,,"SESTAK, JOSEPH A JR",DEM,D,S0PA00434,C00465492,2016,PA,S,00,3,1040107.00,1040070.00,434923.00,0.00,2165861.00,2015-06-30,142.90,0.00,142.90
False,2016,False,,,"TOUCHETTGESS, MICHELE ANN JONES",DEM,D,P60008430,C00580175,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OLIVEREZ, ESTEBAN MIGUEL MR.",REP,R,P60008687,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BOEHNER, JOHN A.",REP,R,H0OH08029,C00237198,2016,OH,H,08,,4942913.64,790479.84,2448788.72,0.00,3787340.80,2015-06-30,4.30,4.30,0.00
True,2016,False,,,"YOUNG, DAVID",REP,R,H4IA03115,C00545616,2016,IA,H,03,,576163.56,195975.00,84219.08,308150.00,521708.69,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"YOHO, THEODORE SCOTT",REP,R,H2FL06109,C00494583,2016,FL,H,03,,224017.66,183740.95,87805.67,0.00,226948.46,2015-06-30,331.00,331.00,0.00
False,2016,False,,,"MASTO, CATHERINE CORTEZ",DEM,D,S6NV00200,C00575548,2016,NV,S,00,3,1100096.37,1100017.37,144270.55,0.00,955825.82,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LYNN, ERIC",DEM,D,H6FL13189,C00575233,2016,FL,H,13,,401559.27,395559.27,18281.07,0.00,383278.20,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DESJARLAIS, SCOTT HON.",REP,R,H0TN04195,C00464073,2016,TN,H,04,,196947.00,155447.00,60154.58,0.00,161731.09,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"FLEMING-HODGE, LORI LYNN",IND,,P60005907,C00573865,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KEITH, PAMELA MICHELE",DEM,D,S6FL00285,,2016,FL,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"APPLEGATE, DOOUGLAS LOREN",DEM,D,H6CA49102,,2016,CA,H,49,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TURNER, INGRID",DEM,D,H6MD04225,,2016,MD,H,04,,263558.00,40858.00,18048.11,220000.00,245509.89,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"YODER, KEVIN",REP,R,H0KS03137,C00472365,2016,KS,H,03,,692375.10,367449.00,142521.45,0.00,1810627.01,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"FARMER, ELMER MR. JR",REP,R,P60008083,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SALMON, MATT",REP,R,H4AZ01038,C00495630,2016,AZ,H,05,,197199.81,78611.70,97856.52,0.00,546781.09,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STRUNK, CHRISTOPHER EARL",NBC,,P60007010,C00576603,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCCOIG, NIKKI",UNK,,P60009701,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, PAUL MICHAEL",REP,R,H6VA32013,C00578633,2016,VA,H,32,,8991.00,8991.00,2788.43,0.00,6202.57,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MURPHY, ROME II",DEM,D,P60004876,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KELLER, MARC ALEXANDER PAUL",IND,,P60004835,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LOUDERMILK, BARRY",REP,R,H4GA11061,C00543892,2016,GA,H,11,,125555.86,52164.90,160300.11,20000.00,57928.42,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KELSO, LLOYD THOMAS",DEM,D,P60007267,C00577411,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DUNN, JOSEPH",DEM,D,H6CA46157,,2016,CA,H,46,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STERLING, SHAWNA",REP,R,P60007929,C00579326,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ORSWELL, JACK",REP,R,H2CA27198,C00553941,2016,CA,H,27,,15978.00,5905.00,6374.99,10000.00,16685.35,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"TORKKO, CAROL CONSTANCE MRS.",REP,R,P60008729,C00580860,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOLCOMB, DAVID CHRISTOPHER",DEM,D,S4NE00108,C00548891,2016,NE,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"AYOTTE, KELLY A",REP,R,S0NH00235,C00464297,2016,NH,S,,3,1491335.00,1331956.00,470540.00,30718.00,4023091.00,2015-06-30,401224.46,115221.00,286003.46
False,2016,False,,,"JACKSON, ROLAND",UNK,,P60006350,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DOYLE, MICHAEL F JR.",DEM,D,H6PA14176,C00290064,2016,PA,H,14,,120887.13,13218.00,111813.71,0.00,219605.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"COLLINS, CHRISTOPHER C",REP,R,H8NY29032,C00520379,2016,NY,H,27,,274459.98,102884.98,115000.33,500000.00,770253.45,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"JOHNSON, BILL",REP,R,H0OH06189,C00476820,2016,OH,H,06,,526296.73,210255.16,146191.48,0.00,716068.57,2015-06-30,4.30,4.30,0.00
True,2016,False,,,"JENKINS, EVAN H",REP,R,H4WV03070,C00548271,2016,WV,H,03,,357135.64,140030.00,89109.05,5045.46,274585.14,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ROONEY, TOM MR.",REP,R,H8FL16022,C00432906,2016,FL,H,17,,171278.07,47230.01,128862.52,0.00,405943.80,2015-06-30,93.00,93.00,0.00
True,2016,False,,,"JEFFRIES, HAKEEM",DEM,D,H2NY10092,C00503052,2016,NY,H,08,,407965.92,276411.00,142870.94,0.00,773263.11,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"RODEO, KENNY",REP,R,P60007887,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ASHE, WARREN RODERICK ",DEM,D,P00003715,C00423640,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MILLIGAN, JEREMY LEE MR.",A99,,P60006400,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SCHNEIDER, BRADLEY SCOTT",DEM,D,H2IL10068,C00495952,2016,IL,H,10,,629171.47,557982.19,148804.67,11500.00,482834.09,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BRUCATO, GEORGE JAMES",REP,R,P60005923,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ROE, DAVID PHILLIP DR.",REP,R,H6TN01388,C00444471,2016,TN,H,01,,55359.21,55335.00,46303.87,0.00,389360.83,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"GARAMENDI, JOHN",DEM,D,H0CA10149,C00462697,2016,CA,H,03,,254790.81,117654.33,156514.90,0.00,275735.05,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JOHN, ROBERT E JR",IND,,H0AL02095,,2016,AL,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STEPHENS, RENEE",W,,P60008976,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LOWE, DONALD EUGENE",IND,,P60006426,C00575365,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"QUARTEY, MARY AKU",DEM,D,P60006244,C00570192,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SENSENBRENNER, F. JAMES JR.",REP,R,H8WI09050,C00083428,2016,WI,H,05,,77340.13,35467.00,52486.59,0.00,418779.25,2015-06-30,111.00,111.00,0.00
False,2016,False,,,"SEWELL, JAMES MCCORD III MRS",IND,,P60005097,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TURNER, MICHAEL R REP",REP,R,H2OH03067,C00373001,2016,OH,H,10,,203478.70,92361.20,125395.29,6995.93,491722.37,2015-06-30,4.30,4.30,0.00
False,2016,False,,,"JONES, ROGER STARNER DR.",REP,R,H6MS01198,C00574269,2015,MS,H,01,,538358.00,25808.00,538358.00,0.00,0.00,2015-06-30,9989.00,0.00,9989.00
True,2016,False,,,"SCHRADER, KURT",DEM,D,H8OR05107,C00446906,2016,OR,H,05,,467545.37,136558.82,160221.37,69277.59,1168951.22,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"FOSTER, GREGORY A",IND,,P60006525,C00575613,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARSON, BENJAMIN S SR MD",REP,R,P60005915,C00573519,2016,US,P,00,,10642242.10,10610393.21,5896929.97,0.00,4745312.13,2015-06-30,50300.00,50300.00,0.00
False,2016,False,,,"WHITE, JEFFERY SAALIK",REP,R,H6CA00162,,2016,CA,H,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ESTRADA, JOHN",REP,R,S6CA00600,C00572578,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARGAS, JAMES P",DEM,D,H2TX07036,C00509299,2016,TX,H,07,,3100.00,3100.00,2141.86,10750.00,1374.76,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JULIUS, TYRONE ",REP,R,P20004446,C00509042,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MILLER, JEFFERSON B.",REP,R,H2FL01100,C00366757,2016,FL,H,01,,700615.51,418649.33,197829.06,14457.10,674887.15,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BOATENG, KWAME APPIAH",REP,R,P60008851,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
